"GenusSpecies"	"DataID.56"	"DataID.12"	"DataID.15"	"DataID.368"	"DataID.272"	"DataID.65"	"DataID.455"	"DataID.248"	"DataID.249"	"DataID.878"	"DataID.489"	"DataID.465"	"DataID.1092"	"DataID.1093"	"DataID.1099"	"DataID.986"	"DataID.1370"	"DataID.1446"	"DataID.1470"	"DataID.487"	"DataID.488"	"DataID.101"	"DataID.1487"
"7496"	"Potentilla parvifolia"	NA	12.0685278554167	21.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7497"	"Potentilla peduncularis"	NA	12.935482734	25.339248207	NA	NA	1.97541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7498"	"Potentilla recta"	NA	15.9508333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7499"	"Potentilla reptans"	NA	24.9800118545	27.6559544162857	NA	NA	1.24509268833333	14.358163291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7500"	"Potentilla rupestris"	NA	20.662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7501"	"Potentilla salesoviana"	NA	28.653295128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7502"	"Potentilla simplex"	NA	31.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7503"	"Potentilla sp"	NA	NA	29.8015186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7504"	"Potentilla sterilis"	NA	24.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7505"	"Potentilla subviscosa"	NA	14.8	18.67990647	NA	NA	1.262155842	NA	NA	NA	NA	NA	NA	NA	NA	7.90369451	NA	NA	NA	NA	NA	NA	NA	NA
"7506"	"Potentilla szovitsii"	NA	18.018018018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7507"	"Potentilla tabernaemontani"	NA	13.5340714285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7508"	"Potentilla tanacetifolia"	NA	NA	29.8233333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7509"	"Potentilla tauacetifolia"	NA	NA	23.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7510"	"Potentilla tridentata"	NA	NA	14.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7511"	"Potentilla verna"	NA	16.949152542	22	NA	NA	1.272445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7512"	"Poulsenia armata"	NA	11.4071757775577	17.6696197671429	NA	NA	1.97246123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.451575	17.445591925
"7513"	"Pourouma bicolor"	NA	12.4134753164286	19.7242877525	NA	NA	2.853067047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7514"	"Pourouma cecropiifolia"	NA	19.1177590485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7515"	"Pourouma guianensis"	NA	NA	23.275	NA	NA	NA	18.5725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7516"	"Pourouma minor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.892344497
"7517"	"Pourouma tomentosa"	NA	NA	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7518"	"Pouteria anomala"	NA	NA	24.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7519"	"Pouteria beaurepairei"	NA	8.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7520"	"Pouteria campanulata"	NA	NA	16.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7521"	"Pouteria campechiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.63
"7522"	"Pouteria cuspidata"	NA	NA	16.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7523"	"Pouteria durlandii"	NA	7.706053947	17.01	NA	NA	2.059423254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8584105	28.8749791235
"7524"	"Pouteria fossicola"	NA	14.6364478720833	22.95592968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7525"	"Pouteria gardneriana"	NA	13.6652545165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7526"	"Pouteria glomerata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.668743047
"7527"	"Pouteria guianensis"	NA	NA	18.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7528"	"Pouteria hispida"	NA	NA	16.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7529"	"Pouteria laurifolia"	NA	NA	23.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7530"	"Pouteria macrophylla"	NA	12.88625185975	20.3501831497143	NA	NA	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7531"	"Pouteria malaccensis"	NA	5.76	18.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7532"	"Pouteria nemorosa"	NA	18.1959690185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7533"	"Pouteria ramiflora"	NA	NA	12.4666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7534"	"Pouteria reticulata"	NA	15.0748063274872	26.55119735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.837362637
"7535"	"Pouteria rhynchocarpa"	NA	10.90801282	10.69	NA	NA	0.979096759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66608	14.987687687
"7536"	"Pouteria sandwicensis"	NA	10.50420168	22.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7537"	"Pouteria silvestris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.197061524
"7538"	"Pouteria sp"	NA	17.535829538	14.4542857142857	NA	NA	0.986832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.297286821
"7539"	"Pouteria stipitata"	NA	14.7807787893871	35.37875964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7540"	"Pouteria surumuensis"	NA	NA	14.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7541"	"Pouteria torta"	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.474494382
"7542"	"Pouteria venosa"	NA	22.0460210025	20.8662337667143	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7543"	"Pouteria virescens"	NA	NA	17.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7544"	"PP sp"	NA	42.677558295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7545"	"Pradosia melinonii"	NA	NA	10.123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7546"	"Pradosia surinamensis"	NA	NA	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7547"	"Prasium majus"	NA	NA	22.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7548"	"Prasophyllum sp"	NA	52.922382864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7549"	"Pratia angulata"	NA	33.5542619985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7550"	"Pratia hederacea"	NA	20.874944047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7551"	"Pratia purpurascens"	NA	35.691541548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7552"	"Prenanthes alba"	NA	NA	16.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7553"	"Prenanthes purpurea"	NA	66.862	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7554"	"Prenia sladeniana"	NA	6.26566416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7555"	"Prestoea montana"	NA	NA	12.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7556"	"Primula algida"	NA	15.1903585455	21.594199807	NA	NA	1.001115217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7557"	"Primula auricula"	NA	32.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7558"	"Primula auriculata"	NA	27.787633265	30.117810753	NA	NA	1.083856637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7559"	"Primula elatior"	NA	32.4443857136	22.6	NA	NA	0.893164218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7560"	"Primula farinosa"	NA	23.6607407402222	22.05	NA	NA	0.753765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7561"	"Primula glutinosa"	NA	13.6584838933333	26.8	NA	NA	1.71472126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7562"	"Primula macrocalyx"	NA	27.397260273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7563"	"Primula macrophylla"	NA	9.416195856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7564"	"Primula pamirica"	NA	25.316455696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7565"	"Primula ruprechtii"	NA	15.340286962	18.311521857	NA	NA	1.193688351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7566"	"Primula tangutica"	NA	21.9178147995	22.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7567"	"Primula veris"	NA	19.3547368421053	16.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7568"	"Primula vulgaris"	NA	28.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7569"	"Prinsepia uniflora"	NA	12.2025	24.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7570"	"Prionostemma aspera"	NA	12.3857295168571	18.9664516128	NA	NA	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7571"	"Prionostemma sp"	NA	NA	23.2125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7572"	"Prioria copaifera"	NA	10.9301215056875	20.83095939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7573"	"Prosopidastrum globosum"	NA	11.450818733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7574"	"Prosopis africana"	NA	NA	21.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7575"	"Prosopis alba"	NA	8.520299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7576"	"Prosopis alpataco"	NA	6.008171112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7577"	"Prosopis flexuosa"	NA	14.469	32.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7578"	"Prosopis glandulosa"	NA	6.94666666666667	27.002222	NA	NA	4.30619767075	17	NA	NA	NA	NA	NA	NA	NA	NA	7.22917	NA	NA	NA	NA	NA	0.3890625	NA
"7579"	"Prosopis juliflora"	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7580"	"Prosopis pallida"	NA	8.183306055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7581"	"Prosopis spicigera"	NA	NA	22.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.1	NA	NA	NA	NA	NA	NA	NA
"7582"	"Prosopis strombulifera"	NA	6.793595317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7583"	"Prosopis torquata"	NA	19.17539258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7584"	"Prostanthera lasianthos"	NA	12.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7585"	"Prostanthera striatiflora"	NA	3.325026455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7586"	"Protea acaulos"	NA	5.717552887	12.5	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7587"	"Protea arborea"	NA	4	6	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7588"	"Protea bracteolaris"	NA	3.448831242	10.309878337	NA	NA	3.662481643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263617005	NA
"7589"	"Protea burchellii"	NA	3.324468085	8.607353237	NA	NA	2.591303707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.459147218	NA
"7590"	"Protea compacta"	NA	4.39640790333333	5.879900186	NA	NA	1.640158124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.878477508	NA
"7591"	"Protea cordata"	NA	3.375974709	6.50118275625	NA	NA	1.9308277295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.164486554	NA
"7592"	"Protea glabra"	NA	1.908032818	6.58424795	NA	NA	3.442548701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.194280542	NA
"7593"	"Protea laurifolia"	NA	3.0179301476	6.95976162833333	NA	NA	2.8697449118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.4802058672	NA
"7594"	"Protea neriifolia"	NA	3.81657606114286	7.86921509742857	NA	NA	2.26411570366667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0208810592	NA
"7595"	"Protea nitida"	NA	3.62431595175	7.458213376	NA	NA	2.15144870725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.92698294233333	NA
"7596"	"Protea obtusifolia"	NA	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7597"	"Protea repens"	NA	3.44932172385714	6.16165108104615	NA	NA	2.2578840875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9445829676	NA
"7598"	"Protea speciosa"	NA	2.159360829	3.3214542815	NA	NA	1.548100955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.516438103	NA
"7599"	"Protea susannae"	NA	3.279763857	8.116383089	NA	NA	2.479680407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.110015167	NA
"7600"	"Protium apiculatum"	NA	13.978131454	15.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7601"	"Protium aracouchili"	NA	NA	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7602"	"Protium carnosum"	NA	16.16	17.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7603"	"Protium confusum"	NA	16.5549348286667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7604"	"Protium costaricense"	NA	17.5283814920488	21.69842181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7605"	"Protium ferrugineum"	NA	NA	21.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7606"	"Protium giganteum"	NA	NA	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7607"	"Protium hebetatum"	NA	NA	13.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7608"	"Protium heptaphyllum"	NA	NA	15.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7609"	"Protium insigne"	NA	NA	21.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7610"	"Protium krukofii"	NA	NA	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7611"	"Protium neglectum"	NA	NA	15.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7612"	"Protium nitidifolium"	NA	NA	18.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7613"	"Protium opacum"	NA	NA	13.925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7614"	"Protium ovatum"	NA	NA	19.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7615"	"Protium panamense"	NA	10.0680302880423	18.64896536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.335679344
"7616"	"Protium paniculatum"	NA	NA	15.975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7617"	"Protium puncticulatum"	NA	10.271771088	13.979591833	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7618"	"Protium robustum"	NA	NA	16.4454545454545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7619"	"Protium sp"	NA	10.6304370473793	16.6718051947714	NA	NA	1.31640084537931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.3182468746667	NA
"7620"	"Protium spruceanum"	NA	12.7050789165	16.47025316525	NA	NA	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7621"	"Protium tenuifolium"	NA	12.6609175917742	17.158689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7622"	"Protium unifoliolatum"	NA	NA	24.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7623"	"Protomegabaria stapfiana"	NA	NA	18.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7624"	"Proustia cinerea"	NA	11.111111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7625"	"Prumnopitys andina"	NA	6.8	9.3	NA	NA	1.368823529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7626"	"Prumnopitys ferruginea"	NA	9.21501783083333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7627"	"Prumnopitys taxifolia"	NA	7.93486956428571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7628"	"Prunella grandiflora"	NA	20.3139525928571	17.23333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7629"	"Prunella vulgaris"	NA	28.6725690847174	19.1003455555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.11541	NA	NA	NA	NA	NA	NA	NA
"7630"	"Prunus annularis"	NA	NA	7.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7631"	"Prunus avium"	NA	17.7616813697273	21.048	NA	NA	1.158087	NA	20.1	NA	NA	NA	44.6	NA	NA	NA	0.9735	NA	NA	NA	NA	NA	NA	NA
"7632"	"Prunus brachybotrya"	NA	8.237232289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7633"	"Prunus cerasus"	NA	18.5839054733333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7634"	"Prunus davidiana"	NA	13.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7635"	"Prunus ilicifolia"	NA	6.2304958216	17.9595923381429	NA	NA	3.16633285364286	32.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.30093178	NA
"7636"	"Prunus laurocerasus"	0.3148042935	7.07294924602817	16.1640833331	2.48198617085246	NA	2.0703125985	NA	8.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.63735771	NA
"7637"	"Prunus lusitanica"	0.250133652	6.71764288013889	13.782121212	2.92061818447541	NA	1.957849497	NA	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.6782700845	NA
"7638"	"Prunus mahaleb"	NA	18.8917647058824	20.2446083333333	NA	NA	1.702750771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.059110979	NA
"7639"	"Prunus myrtifolia"	NA	NA	23.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7640"	"Prunus padus"	NA	21.0782993301304	20.9716997945	NA	NA	NA	NA	43.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7641"	"Prunus pensylvanica"	NA	16.6198603836667	23.9142857142857	NA	NA	1.2	NA	NA	NA	NA	NA	40.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7642"	"Prunus persica"	NA	18.71946971	38.9666666666667	NA	NA	2.03615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7643"	"Prunus pumila"	NA	NA	19.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7644"	"Prunus sargentii"	NA	11.677196062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7645"	"Prunus serotina"	NA	21.6181804405	25.8567058823529	NA	NA	1.2791121717	17.6327970769231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.381818181	NA
"7646"	"Prunus sibirica"	NA	NA	21.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
